video,prompt
35b100d39a3b1260008cec04a959bf63_cfr25.mp4,"The video shows a young boy, likely around 10-12 years old, dressed in a white lab coat over a plaid shirt, intently examining a transparent spherical object in a cluttered laboratory setting filled with scientific equipment and various items like bananas. The boy's focused posture and attire, including his white lab coat, convey a sense of scientific curiosity and experimentation."
1808f534141d80c6396a5bba5dac7966_cfr25.mp4,a person is talking
9a35b983cdf93457ec086fd2089f8d38_cfr25.mp4,"The video shows a single male character, a man in his forties with dark hair and medium skin tone, wearing a blue striped shirt, engaged in a casual conversation in a softly lit indoor setting, likely a home or office, with a framed painting of a tree and abstract elements in the background."
a35e0e765432648d5461e42d863970dd_cfr25.mp4,"The video shows a single female medical professional, likely in her thirties, with curly hair and a light skin tone, engaged in various tasks such as handling a blue folder and interacting with someone off-camera in a soft, natural-lit indoor setting, possibly an office or hospital room. She is dressed in a white lab coat over a patterned blouse, with a lamp and window with curtains visible in the background."
0a131cd6233cfd55de14abb2ebd5ff9b_cfr25.mp4,a person is talking
5386bba07976c0046074a4a137452b53_cfr25.mp4,a person is talking
23d1ad44234ef998298b10d9c5f99023_cfr25.mp4,"The video features four men, each in their 30s or 40s with slicked-back hair, seated in a classic, elegantly decorated room, dressed in dark or pinstripe suits, engaging in conversations or appearing contemplative."
112a4fc2a3610b804c1d3149e6c58545_cfr25.mp4,a person is talking
04ed3eaf64f5c719eb0c84cfe1809d9b_cfr25.mp4,a person is talking
527944fcb8db2c4fa42903acef719158_cfr25.mp4,a person is talking
fddca0b44dfa3738bf570a76ab0a22d8_cfr25.mp4,a person is talking
5768aa96b1ba1073d744d768b49a0eac_cfr25.mp4,a person is talking
30375f30363bb1dbd1dad8f8c57c4a1c_cfr25.mp4,"The video shows a single person, a young adult with medium-length, wavy brown hair and a gray hoodie, sitting in a quiet, cozy study environment with bookshelves filled with books, lost in thought with a contemplative posture. The soft, warm lighting and stillness of the scene create a peaceful atmosphere, with the individual's head tilted downward and their body slightly hunched."
f1bc10eef381d148d8748828f12162c1_cfr25.mp4,"The video shows a single person, a woman with short blonde hair, wearing a brown turtleneck sweater and a gold necklace, engaged in a conversation or listening intently in a warm, dimly lit room with wooden elements, likely a residential setting. The woman's upright posture and focused gaze are accompanied by slight head movements, creating a sense of engagement in the quiet, cozy atmosphere."
0ee8b6463a89afb69a5b3f2507f38f89_cfr25.mp4,"The video shows a single person, a middle-aged individual with short brown hair and a light skin tone, standing still in a forest or heavily vegetated area, wearing a black jacket and backpack. The person is stationary, surrounded by lush green foliage, with no visible movement or action."
bcfb757d4007f4d01f1e467a43b144b0_cfr25.mp4,a person is talking
e03af7d8809e3802f82556c9424a4a68_cfr25.mp4,"The video shows a single, bald individual standing in a minimalist office or high-rise setting, dressed in a dark suit and light blue shirt, exuding a professional demeanor. The bright, even lighting from the large windows behind them highlights their serious expression and upright posture, creating a formal atmosphere."
18e687812e5749f88cb4dcddce157924_cfr25.mp4,"The video shows a single elderly man with gray hair and light skin tone, wearing a red shirt with blue stripes on the shoulders, speaking in a relaxed and casual setting, surrounded by a bookshelf filled with personal items in a warm and intimate indoor environment."
9b05c407c43f21d31c2125c357cd1ebd_cfr25.mp4,a person is talking
c727d045b85ba161dc036f5ebfd0ca7d_cfr25.mp4,a person is talking
ded57af7142164665f17abbf9a93e08c_cfr25.mp4,"The video shows a young woman in her twenties with long, straight blonde hair and a light skin tone, engaged in a conversation or interaction, her head slightly tilted and mouth open in a focused expression. She is situated in a softly lit, neutral-colored indoor setting, likely a room, with the background blurred to emphasize her central presence."
5fafcd3ce418135c41a00b01c51a94a1_cfr25.mp4,"The video shows a doctor in a white lab coat with a stethoscope around his neck engaging in serious conversations with multiple colleagues, including a nurse and another doctor, in a hospital setting characterized by neutral colors and medical equipment. The doctor, likely a middle-aged man with a professional demeanor, is seen in various hospital rooms and corridors, interacting with his colleagues in a professional and serious tone."
508d74ec364f4e69aa5766b8da74c7f0_cfr25.mp4,"A woman in her thirties or forties, with dark brown hair and medium skin tone, stands upright in a professional indoor setting, wearing a dark blazer over a maroon top, as she appears to be engaged in a conversation or listening intently. The scene is set against a soft, natural light backdrop of an office or professional environment, with a framed cityscape on the wall."
0f7a360d88241b81c374919fa5740503_cfr25.mp4,"The video shows a close-up interaction between two people, with a woman in the foreground wearing a gray hoodie and reddish-brown hair, engaged in a conversation with a person whose back is to the camera, dressed in a dark-colored top, in a blurred outdoor setting with a hint of greenery, likely in a park or similar environment."
53548e846e3b0487d363bd1cb82ad9c3_cfr25.mp4,"The video shows a single woman, in her thirties with dark hair and fair skin, dressed in a professional black blazer and white collared shirt, standing upright with a concerned expression in a dimly lit, possibly office or hallway setting with greenish walls."
7ef0e42c25d3084b6f8235d4585c9e3f_cfr25.mp4,a person is talking
7145b6713f94ec785e4c869af557fdbd_cfr25.mp4,a person is talking
84cf0518ca5cc056517bcf14e25576d1_cfr25.mp4,a person is talking
661fedb908c3efb52c1602bde1f11046_cfr25.mp4,"A young man with shoulder-length dark hair and light skin is seen in a domestic setting, initially speaking with his eyes closed while wearing a casual gray t-shirt and a white towel over his shoulder, and later appears surprised in the same room, now wearing a gray t-shirt under a dark jacket with the white towel still draped over his shoulder."
bee14f902b3a3ae24428d1b0623e46a4_cfr25.mp4,a person is talking
f4ab2467aa117d5573fa0d65ecfa33ee_cfr25.mp4,"The video shows a middle-aged woman with long, wavy blonde hair and a dark, possibly sequined top, engaged in a conversation with an unseen person in a softly lit, warm-toned hallway or corridor. The woman stands upright with an open mouth, her gaze directed slightly off-camera, surrounded by the calm and intimate atmosphere of an indoor setting."
ba630ae118860cb01548cd11ba7c1d38_cfr25.mp4,"A middle-aged woman with short brown hair and fair skin is seated at a wooden desk in a professional office, wearing a fuchsia blouse, as she engages in a conversation with the camera, her expressions shifting from earnest to serious to surprise. The office features a bookshelf and a window with lush greenery outside, bathed in natural light, while she gestures with her hands."
f1e9b5b9618bd0e5ad77c343aa9ed88e_cfr25.mp4,"The video shows a middle-aged woman with long, straight blonde hair and fair skin, wearing a dark-colored top, sitting calmly in a well-lit indoor setting with a minimalist background, her subtle movements and expressions conveying a sense of serenity."
fa793333e6c3b9f6e73d088a99f3e6f1_cfr25.mp4,a person is talking
0fb6519f261b41cb584d04609d1e0b3a_cfr25.mp4,"A middle-aged man with short brown hair and a plaid shirt is seated in an armchair, engaged in a serious conversation with the camera, gesturing with his hands as he speaks in a library setting surrounded by bookshelves. The man's earnest expression and the quiet, intellectual atmosphere of the library create a sense of intensity and focus."
a76cf5d254b37c7be4e2b28b42f040dc_cfr25.mp4,a person is talking
b8bdfced88be157e04bf2610fe0a6349_cfr25.mp4,a person is talking
851793a5ce11a68e11cd46289a64966c_cfr25.mp4,"The video shows a middle-aged woman with short, light brown hair and fair skin, dressed in a teal blouse with a pearl necklace, standing indoors in a room with a partially open window and a colorful abstract painting on the wall. She is engaged in a conversation or presentation, her posture upright and facial features expressive, with her mouth open as if speaking."
ffb4b43d95d9f5302f236d9a9caba41e_cfr25.mp4,a person is talking
c97cd55fc110f4099fc5d10ea85d36c8_cfr25.mp4,a person is talking
2899db45fb2f5c63fdee4926d3b30eb3_cfr25.mp4,a person is talking
e4a73bc4648f82baf814b76599bc810c_cfr25.mp4,a person is talking
86c64200a361d359a5fdc065ef18f31d_cfr25.mp4,"The video shows a single woman, likely in her thirties with fair skin and brown hair, standing in a formal indoor setting, wearing a beige jacket over a maroon top, as she appears to be engaged in a professional or work-related activity. The room, with its desk, chairs, and American flag, exudes a calm and professional atmosphere, with natural light filtering in through partially drawn blinds."
91402d83251b1ac915399bd4cf2505ad_cfr25.mp4,"The video captures a single female medical professional, dressed in a white lab coat over a blue scrub top, intensely focused on her work in a hospital or medical facility. She is surrounded by blurred figures of other medical staff, amidst a clinical environment with medical equipment, under subdued artificial lighting that conveys a sense of urgency and concentration."
d3f8e8b66722f9a54186d3e7e3a5b410_cfr25.mp4,a person is talking
1a6e708ddcc563457e98c5cfca5a4e5f_cfr25.mp4,"The video shows a middle-aged man in a dark suit and tie, seated and engaged in a serious conversation with someone out of frame, in a softly lit office setting with a blurred view of a window and office equipment. The man, with short, graying hair and a stern expression, sits upright, intently listening to the other person."
76a9a933d2ac87ad71c398cbd4528bc2_cfr25.mp4,"A middle-aged man with a bald head and light stubble stands in front of a yellow car in a serene outdoor setting, likely a park or forest, wearing a brown t-shirt and engaged in a serious conversation or making a statement. His expression and posture shift subtly as he appears to be responding to something or someone off-camera."
